Timestamp,clearsky_ghi,clearsky_dni,clearsky_dhi,ghi_clipped
2020-10-13 08:38:00,520.5245660400092,1069.4430943886234,13.822045526631769,196.71
2020-10-13 08:43:00,541.7780450922781,1072.8482078594664,14.386411887463964,213.0625
2020-10-13 08:48:00,562.7425658324175,1075.985358970504,14.943105229180333,213.205
2020-10-13 08:53:00,583.4069806349974,1078.882654640447,15.4918295369597,235.3975
2020-10-13 08:58:00,603.7604623619334,1081.5643737535693,16.03229730622445,281.04999999999995
2020-10-13 09:03:00,623.7924585552967,1084.051588838131,16.564228326272996,337.0799999999999
2020-10-13 09:08:00,643.4926952597049,1086.3626757629845,17.087349781779494,357.65500000000003
2020-10-13 09:13:00,662.8511418723921,1088.5137249450315,17.601395319420703,407.9625
2020-10-13 09:18:00,681.8580219836228,1090.5188840004794,18.10610533573231,438.4125
2020-10-13 09:23:00,700.5037849678727,1092.3906366746214,18.601226222740024,497.305
2020-10-13 09:28:00,718.7791183389676,1094.1400386193611,19.086510696038545,572.585
2020-10-13 09:33:00,736.6749359807613,1095.7769119898062,19.561717482267568,604.7025000000001
2020-10-13 09:38:00,754.1823685015435,1097.3100090737976,20.0266110629832,588.0425
2020-10-13 09:43:00,771.2927783032777,1098.747152407812,20.48096207480592,613.1
2020-10-13 09:48:00,787.9977400178456,1100.095350653318,20.924546789925103,685.53
2020-10-13 09:53:00,804.2890587306621,1101.3609002128446,21.357147600008943,741.9875
2020-10-13 09:58:00,820.1587524554682,1102.54946932751,21.77855255083909,779.9925000000001
2020-10-13 10:03:00,835.5990704151764,1103.6661728495253,22.18855582774177,809.9350000000001
2020-10-13 10:08:00,850.6024771531687,1104.7156341859911,22.58695733367801,844.6375
2020-10-13 10:13:00,865.1616685607013,1105.7020410038335,22.973563114836,880.21
2020-10-13 10:18:00,879.2695669819194,1106.6291921027114,23.34818523065008,886.525
2020-10-13 10:23:00,892.9193175394132,1107.5005382603413,23.71064165622897,902.75
2020-10-13 10:28:00,906.1043030671684,1108.3192189923352,24.06075667888604,898.4350000000001
2020-10-13 10:33:00,918.818131387636,1109.088093009338,24.39836056029389,915.775
2020-10-13 10:38:00,931.0546514190378,1109.8097666123515,24.72328996419958,932.6175
2020-10-13 10:43:00,942.8079415268854,1110.486617036865,25.03538764710868,930.9575
2020-10-13 10:48:00,954.0723246426106,1111.1208145059245,25.33450285974789,913.0725
2020-10-13 10:53:00,964.8423576366258,1111.714340268156,25.62049106487541,934.2625
2020-10-13 10:58:00,975.1128440104212,1112.2690037858126,25.89321427430877,962.855
2020-10-13 11:03:00,984.8788309760486,1112.7864571230048,26.15254097137165,896.5875
2020-10-13 11:08:00,994.1356076922648,1113.2682077523318,26.39834606405907,700.1949999999999
