,ghi_clipped_x
2020-07-08 08:27:00,234.49
2020-07-08 08:32:00,218.3175
2020-07-08 08:37:00,232.76250000000002
2020-07-08 08:42:00,227.3125
2020-07-08 08:47:00,214.7475
2020-07-08 08:52:00,241.61
2020-07-08 08:57:00,284.4075
2020-07-08 09:02:00,277.53499999999997
2020-07-08 09:07:00,314.2025
2020-07-08 09:12:00,339.8275
2020-07-08 09:17:00,386.9525
2020-07-08 09:22:00,429.305
2020-07-08 09:27:00,424.705
2020-07-08 09:32:00,368.46000000000004
2020-07-08 09:37:00,335.3
2020-07-08 09:42:00,372.6025
2020-07-08 09:47:00,429.27500000000003
2020-07-08 09:52:00,486.725
2020-07-08 09:57:00,562.5425
2020-07-08 10:02:00,604.0699999999999
2020-07-08 10:07:00,585.14
2020-07-08 10:12:00,549.275
2020-07-08 10:17:00,529.7875
2020-07-08 10:22:00,632.725
2020-07-08 10:27:00,580.0699999999999
2020-07-08 10:32:00,654.2299999999999
2020-07-08 10:37:00,667.6299999999999
2020-07-08 10:42:00,575.0600000000001
2020-07-08 10:47:00,718.5825
2020-07-08 10:52:00,636.0949999999999
2020-07-08 10:57:00,519.96
2020-07-08 11:02:00,678.64
2020-07-08 11:07:00,771.4725
2020-07-08 11:12:00,372.60499999999996
2020-07-08 11:17:00,613.2574999999999
2020-07-08 11:22:00,562.745
2020-07-08 11:27:00,529.1225000000001
2020-07-08 11:32:00,599.9750000000001
2020-07-08 11:37:00,662.2275
2020-07-08 11:42:00,649.1575
2020-07-08 11:47:00,803.805
2020-07-08 11:52:00,698.3475000000001
2020-07-08 11:57:00,509.275
2020-07-08 12:02:00,642.5925
2020-07-08 12:07:00,610.095
2020-07-08 12:12:00,724.5999999999999
2020-07-08 12:17:00,824.3237624175183
2020-07-08 12:22:00,655.7775
2020-07-08 12:27:00,772.2650000000001
2020-07-08 12:32:00,763.4575
2020-07-08 12:37:00,718.6325
2020-07-08 12:42:00,810.325
2020-07-08 12:47:00,828.0855158863811
2020-07-08 12:52:00,666.885
2020-07-08 12:57:00,655.07
2020-07-08 13:02:00,703.2275
2020-07-08 13:07:00,827.2642799188699
2020-07-08 13:12:00,825.265
2020-07-08 13:17:00,825.8534036094239
2020-07-08 13:22:00,824.8947015035018
2020-07-08 13:27:00,823.7652445074808
2020-07-08 13:32:00,740.4575
2020-07-08 13:37:00,660.01
2020-07-08 13:42:00,760.4175
2020-07-08 13:47:00,817.5004587142336
2020-07-08 13:52:00,815.4852127771451
2020-07-08 13:57:00,660.375
2020-07-08 14:02:00,786.9225000000001
2020-07-08 14:07:00,808.3115785542338
2020-07-08 14:12:00,805.5315306717797
2020-07-08 14:17:00,802.5497564006641
2020-07-08 14:22:00,758.3375
2020-07-08 14:27:00,735.6525
2020-07-08 14:32:00,761.2774999999999
2020-07-08 14:37:00,759.2125
2020-07-08 14:42:00,758.2025000000001
2020-07-08 14:47:00,573.3025
2020-07-08 14:52:00,749.0625
2020-07-08 14:57:00,709.0
2020-07-08 15:02:00,704.2
2020-07-08 15:07:00,693.78
2020-07-08 15:12:00,681.2875
2020-07-08 15:17:00,664.1575
2020-07-08 15:22:00,649.3325
2020-07-08 15:27:00,634.3399999999999
2020-07-08 15:32:00,621.79
2020-07-08 15:37:00,606.9925
2020-07-08 15:42:00,596.66
2020-07-08 15:47:00,589.2225000000001
2020-07-08 15:52:00,566.4275
2020-07-08 15:57:00,543.995
2020-07-08 16:02:00,534.7075
2020-07-08 16:07:00,516.3900000000001
2020-07-08 16:12:00,486.09999999999997
2020-07-08 16:17:00,467.8425
2020-07-08 16:22:00,451.6825
2020-07-08 16:27:00,417.46500000000003
2020-07-08 16:32:00,391.495
2020-07-08 16:37:00,406.9725
2020-07-08 16:42:00,405.65250000000003
2020-07-08 16:47:00,375.1575
2020-07-08 16:52:00,357.74
2020-07-08 16:57:00,330.31999999999994
2020-07-08 17:02:00,304.90250000000003
2020-07-08 17:07:00,281.9675
2020-07-08 17:12:00,282.6275
2020-07-08 17:17:00,275.23499999999996
2020-07-08 17:22:00,260.3375
2020-07-08 17:27:00,246.48
2020-07-08 17:32:00,229.61
2020-07-08 17:37:00,213.6625
2020-07-08 17:42:00,198.65749999999997
2020-07-08 17:47:00,184.055
2020-07-08 17:52:00,169.53
2020-07-08 17:57:00,154.1375
2020-07-08 18:02:00,139.5475
2020-07-08 18:07:00,125.595
2020-07-08 18:12:00,111.825
2020-07-08 18:17:00,97.96249999999999
2020-07-08 18:22:00,85.29636753498626
2020-07-08 18:27:00,68.36815980542447
2020-07-08 18:32:00,52.76616335521557
2020-07-08 18:37:00,38.746160637194016
2020-07-08 18:42:00,26.593069384017767
2020-07-09 06:57:00,20.665083459957117
2020-07-09 07:02:00,31.630775490271304
2020-07-09 07:07:00,44.6303890818818
2020-07-09 07:12:00,59.37038408378197
2020-07-09 07:17:00,69.705
2020-07-09 07:22:00,76.415
2020-07-09 07:27:00,84.17500000000001
2020-07-09 07:32:00,91.78999999999999
2020-07-09 07:37:00,100.86000000000001
2020-07-09 07:42:00,110.7775
2020-07-09 07:47:00,125.135
2020-07-09 07:52:00,120.94500000000001
2020-07-09 07:57:00,132.5375
2020-07-09 08:02:00,152.42249999999999
2020-07-09 08:07:00,166.51
2020-07-09 08:12:00,148.46
2020-07-09 08:17:00,157.94
2020-07-09 08:22:00,197.60750000000002
2020-07-09 08:27:00,232.4725
2020-07-09 08:32:00,235.7625
2020-07-09 08:37:00,242.77999999999997
2020-07-09 08:42:00,246.05
2020-07-09 08:47:00,272.6325
2020-07-09 08:52:00,286.53749999999997
2020-07-09 08:57:00,334.7925
2020-07-09 09:02:00,345.035
2020-07-09 09:07:00,334.72999999999996
2020-07-09 09:12:00,332.915
2020-07-09 09:17:00,349.1825
2020-07-09 09:22:00,402.44250000000005
2020-07-09 09:27:00,423.53999999999996
2020-07-09 09:32:00,448.3
2020-07-09 09:37:00,449.35
2020-07-09 09:42:00,435.1425
2020-07-09 09:47:00,430.5725
2020-07-09 09:52:00,477.09000000000003
2020-07-09 09:57:00,499.50250000000005
2020-07-09 10:02:00,479.00499999999994
2020-07-09 10:07:00,517.7725
2020-07-09 10:12:00,531.865
2020-07-09 10:17:00,591.6999999999999
2020-07-09 10:22:00,597.265
2020-07-09 10:27:00,613.8475
2020-07-09 10:32:00,646.5825
2020-07-09 10:37:00,642.655
2020-07-09 10:42:00,642.0350000000001
2020-07-09 10:47:00,673.7725
2020-07-09 10:52:00,691.4250000000001
2020-07-09 10:57:00,702.995
2020-07-09 11:02:00,713.0174999999999
2020-07-09 11:07:00,716.8425000000001
2020-07-09 11:12:00,696.82
2020-07-09 11:17:00,732.78
2020-07-09 11:22:00,746.8575
2020-07-09 11:27:00,755.8425
2020-07-09 11:32:00,747.8449999999999
2020-07-09 11:37:00,707.61
2020-07-09 11:42:00,751.8275000000001
2020-07-09 11:47:00,788.365
2020-07-09 11:52:00,803.15
2020-07-09 11:57:00,797.3
2020-07-09 12:02:00,777.975
2020-07-09 12:07:00,786.665
2020-07-09 12:12:00,813.295
2020-07-09 12:17:00,818.7399999999999
2020-07-09 12:22:00,822.7975
2020-07-09 12:27:00,821.9200000000001
2020-07-09 12:32:00,826.5004564596426
2020-07-09 12:37:00,825.5175
2020-07-09 12:42:00,822.79
2020-07-09 12:47:00,821.895
2020-07-09 12:52:00,825.27
2020-07-09 12:57:00,827.5735225276069
2020-07-09 13:02:00,827.2899358782907
2020-07-09 13:07:00,826.8398417983536
2020-07-09 13:12:00,826.2225254920588
2020-07-09 13:17:00,825.4370127892759
2020-07-09 13:22:00,824.4820707531402
2020-07-09 13:27:00,822.2300000000001
2020-07-09 13:32:00,822.0576552810822
2020-07-09 13:37:00,818.1
2020-07-09 13:42:00,811.0525
2020-07-09 13:47:00,808.0899999999999
2020-07-09 13:52:00,800.12
2020-07-09 13:57:00,795.39
2020-07-09 14:02:00,790.285
2020-07-09 14:07:00,780.305
2020-07-09 14:12:00,779.4825
2020-07-09 14:17:00,771.0625
2020-07-09 14:22:00,764.8750000000001
2020-07-09 14:27:00,752.3375
2020-07-09 14:32:00,747.1775
2020-07-09 14:37:00,735.8275
2020-07-09 14:42:00,729.9849999999999
2020-07-09 14:47:00,726.6025
2020-07-09 14:52:00,710.85
2020-07-09 14:57:00,685.9125
2020-07-09 15:02:00,696.71
2020-07-09 15:07:00,677.2125
2020-07-09 15:12:00,655.3425
2020-07-09 15:17:00,650.6925
2020-07-09 15:22:00,631.565
2020-07-09 15:27:00,624.3824999999999
2020-07-09 15:32:00,613.5725
2020-07-09 15:37:00,593.6375
2020-07-09 15:42:00,576.6199999999999
2020-07-09 15:47:00,562.0674999999999
2020-07-09 15:52:00,541.71
2020-07-09 15:57:00,530.8475000000001
2020-07-09 16:02:00,511.17249999999996
2020-07-09 16:07:00,496.54999999999995
2020-07-09 16:12:00,484.37
2020-07-09 16:17:00,463.82750000000004
2020-07-09 16:22:00,452.3075
2020-07-09 16:27:00,433.7525
2020-07-09 16:32:00,419.12
2020-07-09 16:37:00,404.8075
2020-07-09 16:42:00,388.59000000000003
2020-07-09 16:47:00,371.9275
2020-07-09 16:52:00,353.3325
2020-07-09 16:57:00,339.44
2020-07-09 17:02:00,315.695
2020-07-09 17:07:00,304.89250000000004
2020-07-09 17:12:00,282.8125
2020-07-09 17:17:00,275.365
2020-07-09 17:22:00,261.5575
2020-07-09 17:27:00,244.275
2020-07-09 17:32:00,230.1675
2020-07-09 17:37:00,215.1
2020-07-09 17:42:00,200.6525
2020-07-09 17:47:00,188.4775
2020-07-09 17:52:00,173.6225
2020-07-09 17:57:00,159.0775
2020-07-09 18:02:00,143.9775
2020-07-09 18:07:00,129.385
2020-07-09 18:12:00,114.7
2020-07-09 18:17:00,101.37
2020-07-09 18:22:00,85.35620261534645
2020-07-09 18:27:00,68.41597218169517
2020-07-09 18:32:00,52.80281404032918
2020-07-09 18:37:00,38.7727204597056
2020-07-09 18:42:00,26.610847489309236
2020-07-10 06:57:00,20.118028500744387
2020-07-10 07:02:00,26.7825
2020-07-10 07:07:00,31.6825
2020-07-10 07:12:00,37.602500000000006
2020-07-10 07:17:00,43.589999999999996
2020-07-10 07:22:00,48.8225
2020-07-10 07:27:00,53.3025
2020-07-10 07:32:00,59.74249999999999
2020-07-10 07:37:00,67.79249999999999
2020-07-10 07:42:00,73.5975
2020-07-10 07:47:00,77.585
2020-07-10 07:52:00,81.645
2020-07-10 07:57:00,87.465
2020-07-10 08:02:00,93.13999999999999
2020-07-10 08:07:00,101.5225
2020-07-10 08:12:00,119.03
2020-07-10 08:17:00,135.21
2020-07-10 08:22:00,151.09
2020-07-10 08:27:00,159.69
2020-07-10 08:32:00,167.875
2020-07-10 08:37:00,178.775
2020-07-10 08:42:00,189.83499999999998
2020-07-10 08:47:00,199.93
2020-07-10 08:52:00,207.71
2020-07-10 08:57:00,216.635
2020-07-10 09:02:00,224.09000000000003
2020-07-10 09:07:00,230.2475
2020-07-10 09:12:00,236.3625
2020-07-10 09:17:00,250.225
2020-07-10 09:22:00,263.9225
2020-07-10 09:27:00,281.50249999999994
2020-07-10 09:32:00,303.94000000000005
2020-07-10 09:37:00,331.9675
2020-07-10 09:42:00,358.3075
2020-07-10 09:47:00,381.55
2020-07-10 09:52:00,386.8675
2020-07-10 09:57:00,398.48249999999996
2020-07-10 10:02:00,430.4425
2020-07-10 10:07:00,459.445
2020-07-10 10:12:00,489.25
2020-07-10 10:17:00,497.125
2020-07-10 10:22:00,499.50250000000005
2020-07-10 10:27:00,490.245
2020-07-10 10:32:00,542.7574999999999
2020-07-10 10:37:00,559.8025
2020-07-10 10:42:00,596.415
2020-07-10 10:47:00,641.1575
2020-07-10 10:52:00,676.09
2020-07-10 10:57:00,751.9425
2020-07-10 11:02:00,712.0275
2020-07-10 11:07:00,687.815
2020-07-10 11:12:00,559.9525
2020-07-10 11:17:00,560.89
2020-07-10 11:22:00,647.255
2020-07-10 11:27:00,738.355
2020-07-10 11:32:00,805.8022728323931
2020-07-10 11:37:00,808.5058425701551
2020-07-10 11:42:00,721.1575
2020-07-10 11:47:00,813.3295754710421
2020-07-10 11:52:00,719.3774999999999
2020-07-10 11:57:00,700.0425
2020-07-10 12:02:00,600.6225
2020-07-10 12:07:00,658.0374999999999
2020-07-10 12:12:00,716.95
2020-07-10 12:17:00,585.2925
2020-07-10 12:22:00,744.855
2020-07-10 12:27:00,825.3351228353403
2020-07-10 12:32:00,826.0558964832875
2020-07-10 12:37:00,773.8225
2020-07-10 12:42:00,658.4375
2020-07-10 12:47:00,776.9225
2020-07-10 12:52:00,637.0675
2020-07-10 12:57:00,736.9225
2020-07-10 13:02:00,467.87249999999995
2020-07-10 13:07:00,677.6175000000001
2020-07-10 13:12:00,825.8146429378754
2020-07-10 13:22:00,824.0813870779749
2020-07-10 13:27:00,822.9588533071861
2020-07-10 13:32:00,821.6634638065931
2020-07-10 13:37:00,745.6674999999999
2020-07-10 13:42:00,583.2075
2020-07-10 13:47:00,609.585
2020-07-10 13:52:00,814.7085712806522
2020-07-10 13:57:00,812.5127853780784
2020-07-10 14:02:00,497.9925
2020-07-10 14:07:00,538.01
2020-07-10 14:12:00,720.4725000000001
2020-07-10 14:17:00,778.83
2020-07-10 14:22:00,536.8425
2020-07-10 14:27:00,474.3675
2020-07-10 14:32:00,618.625
2020-07-10 14:37:00,348.9525
2020-07-10 14:42:00,542.3375
2020-07-10 14:47:00,746.5525
2020-07-10 14:52:00,774.8277648206591
2020-07-10 14:57:00,588.595
2020-07-10 15:02:00,764.95021553604
2020-07-10 15:07:00,364.04999999999995
2020-07-10 15:12:00,518.7975
2020-07-10 15:17:00,549.95
2020-07-10 15:22:00,226.375
2020-07-10 15:27:00,505.9575
2020-07-10 15:32:00,655.355
2020-07-10 15:37:00,574.1700000000001
2020-07-10 15:42:00,687.2975
2020-07-10 15:47:00,561.8175
2020-07-10 15:52:00,653.38
2020-07-10 15:57:00,630.825
2020-07-10 16:02:00,539.2025
2020-07-10 16:07:00,548.65
2020-07-10 16:12:00,569.0325
2020-07-10 16:17:00,544.5125
2020-07-10 16:22:00,525.3775
2020-07-10 16:27:00,507.89
2020-07-10 16:32:00,499.47749999999996
2020-07-10 16:37:00,483.7875
2020-07-10 16:42:00,465.82
2020-07-10 16:47:00,451.08
2020-07-10 16:52:00,436.385
2020-07-10 16:57:00,423.445
2020-07-10 17:02:00,422.945
2020-07-10 17:07:00,390.49
2020-07-10 17:12:00,371.56
2020-07-10 17:17:00,358.8025
2020-07-10 17:22:00,330.8275
2020-07-10 17:27:00,280.7075
2020-07-10 17:32:00,247.71999999999997
2020-07-10 17:37:00,218.565
2020-07-10 17:42:00,220.23499999999999
2020-07-10 17:47:00,222.27499999999998
2020-07-10 17:52:00,204.64132958316708
2020-07-10 17:57:00,177.0925
2020-07-10 18:02:00,136.5025
2020-07-10 18:07:00,124.34
2020-07-10 18:12:00,115.40499999999999
2020-07-10 18:17:00,103.4333322006759
2020-07-10 18:22:00,85.3763252508611
2020-07-10 18:27:00,68.42609219261169
2020-07-10 18:32:00,52.80446177581314
2020-07-10 18:37:00,38.76774842176081
2020-07-10 18:42:00,26.60143805219481
2020-07-11 07:02:00,30.312302307784613
2020-07-11 07:07:00,43.11442835627583
2020-07-11 07:12:00,57.69255134200989
2020-07-11 07:17:00,73.76954296751995
2020-07-11 07:22:00,91.1002215000007
2020-07-11 07:27:00,99.4975
2020-07-11 07:32:00,102.0475
2020-07-11 07:37:00,108.53
2020-07-11 07:42:00,122.5225
2020-07-11 07:47:00,145.09499999999997
2020-07-11 07:52:00,209.29749999999999
2020-07-11 07:57:00,233.30387673971512
2020-07-11 08:02:00,243.8025
2020-07-11 08:07:00,250.97
2020-07-11 08:12:00,283.14750000000004
2020-07-11 08:17:00,284.01
2020-07-11 08:22:00,282.5
2020-07-11 08:27:00,312.35249999999996
2020-07-11 08:32:00,352.17499999999995
2020-07-11 08:37:00,411.02455627199953
2020-07-11 08:42:00,396.33750000000003
2020-07-11 08:47:00,438.5625
2020-07-11 08:52:00,476.94340221541427
2020-07-11 08:57:00,470.57000000000005
2020-07-11 09:02:00,403.07500000000005
2020-07-11 09:07:00,471.80499999999995
2020-07-11 09:12:00,370.1925
2020-07-11 09:17:00,405.5525
2020-07-11 09:22:00,347.2875
2020-07-11 09:27:00,332.66249999999997
2020-07-11 09:32:00,326.8325
2020-07-11 09:37:00,371.95500000000004
2020-07-11 09:42:00,370.74
2020-07-11 09:47:00,356.83
2020-07-11 09:52:00,441.885
2020-07-11 09:57:00,435.7425
2020-07-11 10:02:00,516.0025
2020-07-11 10:07:00,433.8175
2020-07-11 10:12:00,307.545
2020-07-11 10:17:00,327.665
2020-07-11 10:22:00,332.195
2020-07-11 10:27:00,356.3025
2020-07-11 10:32:00,376.1875
2020-07-11 10:37:00,360.225
2020-07-11 10:42:00,358.8125
2020-07-11 10:47:00,353.41
2020-07-11 10:52:00,356.06999999999994
2020-07-11 10:57:00,394.745
2020-07-11 11:02:00,439.375
2020-07-11 11:07:00,471.0025
2020-07-11 11:12:00,578.745
2020-07-11 11:17:00,632.1825
2020-07-11 11:22:00,590.555
2020-07-11 11:27:00,588.88
2020-07-11 11:32:00,610.4975000000001
2020-07-11 11:37:00,524.8050000000001
2020-07-11 11:42:00,514.9525
2020-07-11 11:47:00,496.01500000000004
2020-07-11 11:52:00,615.995
2020-07-11 11:57:00,533.5525
2020-07-11 12:02:00,558.8399999999999
2020-07-11 12:07:00,542.3725000000001
2020-07-11 12:12:00,540.0975000000001
2020-07-11 12:17:00,565.2325
2020-07-11 12:22:00,550.825
2020-07-11 12:27:00,539.1975
2020-07-11 12:32:00,527.38
2020-07-11 12:37:00,483.7375
2020-07-11 12:42:00,490.355
2020-07-11 12:47:00,480.47
2020-07-11 12:52:00,448.66
2020-07-11 12:57:00,418.88
2020-07-11 13:02:00,381.79249999999996
2020-07-11 13:07:00,368.355
2020-07-11 13:12:00,372.0375
2020-07-11 13:17:00,373.47
2020-07-11 13:22:00,352.3675
2020-07-11 13:27:00,332.32
2020-07-11 13:32:00,370.28
2020-07-11 13:37:00,394.74
2020-07-11 13:42:00,421.4875
2020-07-11 13:47:00,435.00750000000005
2020-07-11 13:52:00,457.0425
2020-07-11 13:57:00,467.57
2020-07-11 14:02:00,473.09499999999997
2020-07-11 14:07:00,477.7825
2020-07-11 14:12:00,478.65500000000003
2020-07-11 14:17:00,477.40000000000003
2020-07-11 14:22:00,465.39
2020-07-11 14:27:00,465.1975
2020-07-11 14:32:00,467.145
2020-07-11 14:37:00,473.88
2020-07-11 14:42:00,458.01
2020-07-11 14:47:00,427.50500000000005
2020-07-11 14:52:00,418.37250000000006
2020-07-11 14:57:00,387.135
2020-07-11 15:02:00,376.7475
2020-07-11 15:07:00,352.7575
2020-07-11 15:12:00,334.28249999999997
2020-07-11 15:17:00,322.47499999999997
2020-07-11 15:22:00,312.3775
2020-07-11 15:27:00,302.08000000000004
2020-07-11 15:32:00,294.3275
2020-07-11 15:37:00,287.63
2020-07-11 15:42:00,279.42499999999995
2020-07-11 15:47:00,273.03249999999997
2020-07-11 15:52:00,271.1075
2020-07-11 15:57:00,273.6775
2020-07-11 16:02:00,272.71750000000003
2020-07-11 16:07:00,265.905
2020-07-11 16:12:00,260.105
2020-07-11 16:17:00,254.73999999999998
2020-07-11 16:22:00,255.3975
2020-07-11 16:27:00,249.6525
2020-07-11 16:32:00,253.65749999999997
2020-07-11 16:37:00,276.17499999999995
2020-07-11 16:42:00,265.2625
2020-07-11 16:47:00,246.68
2020-07-11 16:52:00,230.7775
2020-07-11 16:57:00,218.0
2020-07-11 17:02:00,201.4775
2020-07-11 17:07:00,183.05
2020-07-11 17:12:00,165.915
2020-07-11 17:17:00,148.56
2020-07-11 17:22:00,132.88
2020-07-11 17:27:00,118.035
2020-07-11 17:32:00,105.935
2020-07-11 17:37:00,97.5775
2020-07-11 17:42:00,90.8
2020-07-11 17:47:00,82.69749999999999
2020-07-11 17:52:00,72.5475
2020-07-11 17:57:00,62.1325
2020-07-11 18:02:00,55.19
2020-07-11 18:07:00,50.7075
2020-07-11 18:12:00,48.2825
2020-07-11 18:17:00,44.88
2020-07-11 18:22:00,40.682500000000005
2020-07-11 18:27:00,36.665000000000006
2020-07-11 18:32:00,32.6725
2020-07-11 18:37:00,28.7625
2020-07-11 18:42:00,25.0325
2020-07-12 07:02:00,20.4525
2020-07-12 07:07:00,28.2625
2020-07-12 07:12:00,37.335
2020-07-12 07:17:00,45.1225
2020-07-12 07:22:00,47.315000000000005
2020-07-12 07:27:00,47.28750000000001
2020-07-12 07:32:00,50.317499999999995
2020-07-12 07:37:00,55.935
2020-07-12 07:42:00,73.405
2020-07-12 07:47:00,91.07000000000001
2020-07-12 07:52:00,105.11749999999999
2020-07-12 07:57:00,114.71499999999999
2020-07-12 08:02:00,117.10249999999999
2020-07-12 08:07:00,131.4375
2020-07-12 08:12:00,143.495
2020-07-12 08:17:00,158.0125
2020-07-12 08:22:00,168.0125
2020-07-12 08:27:00,196.48999999999998
2020-07-12 08:32:00,226.925
2020-07-12 08:37:00,256.345
2020-07-12 08:42:00,272.1975
2020-07-12 08:47:00,271.485
2020-07-12 08:52:00,287.58500000000004
2020-07-12 08:57:00,274.105
2020-07-12 09:02:00,250.51999999999998
2020-07-12 09:07:00,361.675
2020-07-12 09:12:00,402.2675
2020-07-12 09:17:00,347.7975
2020-07-12 09:22:00,380.085
2020-07-12 09:27:00,444.21250000000003
2020-07-12 09:32:00,357.35249999999996
2020-07-12 09:37:00,338.095
2020-07-12 09:42:00,280.4625
2020-07-12 09:47:00,254.58250000000004
2020-07-12 09:52:00,350.2025
2020-07-12 09:57:00,361.6225
2020-07-12 10:02:00,431.515
2020-07-12 10:07:00,444.8875
2020-07-12 10:12:00,729.555306435333
2020-07-12 10:17:00,567.5175
2020-07-12 10:22:00,622.8875
2020-07-12 10:27:00,604.265
2020-07-12 10:32:00,754.7683459421111
2020-07-12 10:37:00,605.085
2020-07-12 10:42:00,727.9875
2020-07-12 10:47:00,770.5872250894893
2020-07-12 10:52:00,440.4975
2020-07-12 10:57:00,721.3275000000001
2020-07-12 11:02:00,784.0586246415186
2020-07-12 11:07:00,481.48
2020-07-12 11:12:00,664.7025
2020-07-12 11:17:00,795.4004556137355
2020-07-12 11:22:00,636.2125
2020-07-12 11:27:00,562.8725000000001
2020-07-12 11:32:00,469.12
2020-07-12 11:37:00,590.0174999999999
2020-07-12 11:42:00,702.5074999999999
2020-07-12 11:47:00,720.64
2020-07-12 11:52:00,518.1675
2020-07-12 11:57:00,540.75
2020-07-12 12:02:00,496.8325
2020-07-12 12:07:00,521.5325
2020-07-12 12:12:00,674.395
2020-07-12 12:17:00,582.5425
2020-07-12 12:22:00,584.45
2020-07-12 12:27:00,539.49
2020-07-12 12:32:00,503.82
2020-07-12 12:37:00,466.46500000000003
2020-07-12 12:42:00,530.295
2020-07-12 12:47:00,532.535
2020-07-12 12:52:00,591.6424999999999
2020-07-12 12:57:00,571.1775
2020-07-12 13:02:00,480.0375
2020-07-12 13:07:00,698.16
2020-07-12 13:12:00,744.5
2020-07-12 13:17:00,824.259483722827
2020-07-12 13:22:00,823.3142790543072
2020-07-12 13:27:00,822.1975972930753
2020-07-12 13:32:00,820.907690604097
2020-07-12 13:37:00,819.4425387297817
2020-07-12 13:42:00,817.799842916148
2020-07-12 13:47:00,764.6375
2020-07-12 13:52:00,342.045
2020-07-12 13:57:00,249.685
2020-07-12 14:02:00,196.7
2020-07-12 14:07:00,198.82999999999998
2020-07-12 14:12:00,193.08
2020-07-12 14:17:00,193.65249999999997
2020-07-12 14:22:00,200.2475
2020-07-12 14:27:00,190.415
2020-07-12 14:32:00,159.91500000000002
2020-07-12 14:37:00,127.30499999999999
2020-07-12 14:42:00,95.91499999999999
2020-07-12 14:47:00,83.67500000000001
2020-07-12 14:52:00,81.18
2020-07-12 14:57:00,76.04750000000001
2020-07-12 15:02:00,76.12
2020-07-12 15:07:00,83.9125
2020-07-12 15:12:00,92.30749999999999
2020-07-12 15:17:00,93.1425
2020-07-12 15:22:00,87.27000000000001
2020-07-12 15:27:00,77.39
2020-07-12 15:32:00,68.24249999999999
2020-07-12 15:37:00,57.6175
2020-07-12 15:42:00,57.0375
2020-07-12 15:47:00,59.495
2020-07-12 15:52:00,58.595
2020-07-12 15:57:00,55.254999999999995
2020-07-12 16:02:00,53.0575
2020-07-12 16:07:00,51.9125
2020-07-12 16:12:00,51.934999999999995
2020-07-12 16:17:00,53.405
2020-07-12 16:27:00,58.089999999999996
2020-07-12 16:32:00,55.6175
2020-07-12 16:37:00,59.97
2020-07-12 16:42:00,92.8925
2020-07-12 16:47:00,110.3075
2020-07-12 16:52:00,110.76750000000001
2020-07-12 16:57:00,111.3725
2020-07-12 17:02:00,95.755
2020-07-12 17:07:00,72.175
2020-07-12 17:12:00,69.4875
2020-07-12 17:17:00,74.59
2020-07-12 17:22:00,80.38
2020-07-12 17:27:00,82.9475
2020-07-12 17:32:00,78.9825
2020-07-12 17:37:00,66.56
2020-07-12 17:42:00,63.7075
2020-07-12 17:47:00,57.97
2020-07-12 17:52:00,49.587500000000006
2020-07-12 17:57:00,44.842499999999994
2020-07-12 18:02:00,41.082499999999996
2020-07-12 18:07:00,40.512499999999996
2020-07-12 18:12:00,32.955
2020-07-12 18:17:00,23.122500000000002
2020-07-12 18:27:00,24.3425
2020-07-12 18:32:00,33.8375
2020-07-12 18:37:00,38.660978749251356
2020-07-12 18:42:00,26.499278763435463
2020-07-13 07:02:00,28.8125
2020-07-13 07:07:00,30.222499999999997
2020-07-13 07:12:00,24.7825
2020-07-13 07:17:00,23.995000000000005
2020-07-13 07:27:00,21.077499999999997
2020-07-13 07:32:00,28.542500000000004
2020-07-13 07:37:00,41.622499999999995
2020-07-13 07:42:00,50.3625
2020-07-13 07:47:00,51.252500000000005
2020-07-13 07:52:00,65.2425
2020-07-13 07:57:00,97.4675
2020-07-13 08:02:00,129.4925
2020-07-13 08:07:00,163.0
2020-07-13 08:12:00,200.315
2020-07-13 08:17:00,214.95
2020-07-13 08:22:00,204.5175
2020-07-13 08:27:00,247.67000000000002
2020-07-13 08:32:00,247.45499999999998
2020-07-13 08:37:00,213.42
2020-07-13 08:42:00,173.61
2020-07-13 08:47:00,157.73000000000002
2020-07-13 08:52:00,184.5325
2020-07-13 08:57:00,186.125
2020-07-13 09:02:00,215.1525
2020-07-13 09:07:00,223.85000000000002
2020-07-13 09:12:00,243.55249999999995
2020-07-13 09:17:00,243.79749999999999
2020-07-13 09:22:00,304.3725
2020-07-13 09:27:00,235.78749999999997
2020-07-13 09:32:00,260.79499999999996
2020-07-13 09:37:00,217.845
2020-07-13 09:42:00,147.24
2020-07-13 09:47:00,129.9475
2020-07-13 09:52:00,151.1
2020-07-13 09:57:00,169.7075
2020-07-13 10:02:00,235.9875
2020-07-13 10:07:00,225.395
2020-07-13 10:12:00,210.18
2020-07-13 10:17:00,227.42749999999998
2020-07-13 10:22:00,247.285
2020-07-13 10:27:00,377.18
2020-07-13 10:32:00,445.17
2020-07-13 10:37:00,439.655
2020-07-13 10:42:00,591.435
2020-07-13 10:47:00,491.4325
2020-07-13 10:52:00,425.7575
2020-07-13 10:57:00,571.1274999999999
2020-07-13 11:02:00,704.31
2020-07-13 11:07:00,452.03000000000003
2020-07-13 11:12:00,407.095
2020-07-13 11:17:00,334.0575
2020-07-13 11:22:00,382.2125
2020-07-13 11:27:00,620.0725
2020-07-13 11:32:00,775.3225
2020-07-13 11:37:00,654.5175
2020-07-13 11:42:00,809.5684632943517
2020-07-13 11:47:00,623.4125
2020-07-13 11:52:00,387.83750000000003
2020-07-13 11:57:00,601.6524999999999
